Institute ID,TLR(100),RPC(100),GO(100),OI(100),Perception(100),Score,Ranking,TLR_SS_NT,TLR_SS_NE,TLR_SS_NP,"TLR_SS_f(NT,NE)",TLR_SSf(NP),TLR_SS,TLR_FSR_F,TLR_FSR_N (NT+NP),TLR_FSR,TLR_FQE_FRA,FRA_Faculty_with_PhD,TLR_FQE_FQ,Total_no_of_Faculty,Faculty_with_exp_upto_8yrs,Faculty_with_exp_between_8_to_15yrs,Faculty_with_exp_above_15yrs,TLR_FQE_F1,TLR_FQE_FE,TLR_FQE_F2,TLR_FQE_F3,TLR_FQE,TLR_FRU_BC,TLR_FRU_BO,TLR_FRU,TLR_OE_RD,TLR_OE_GD,TLR_OE_ESCS,TLR_OE_DA,TLR_MR_Employer_Score,TLR_MR_Academic_Peer_Score,TLR_MR_Public_Perception_Score,OE_Score,MR_Score ,OE_MR_Final_Score ,RP_SDG4,RP_SDG5,RP_SDG6,RP_SDG7,RP_SDG13,RP_SDG9,RP_SDG,RP_PU_P,RP_FRQ_Required,RP_FRQ_available,"FRQ_min(Req,Aval)",RP_PU_f(P/FRQ),RP_PU,RP_QP_CC,RP_QP_TOP25P,RP_QP_FRQ,RP_QP_f(CC/FRQ),RP_QP-F( TOP25P/P),RP_QP,RP_IPR_PG,RP_IPR_PP,RP_IPR,RP_FPPP_RF,RP_RF_Total_Research_Funding,RP_FPPP_CF,RP_CF_Total_Consultancy_Amt,RP_FPPP_FPC,RP_FPPP_FPR,FPPP,GO_GPH_Np,GO_NP_PLACED_STD,GO_NP_Total_GRADUATING_STD,GO_GPH_Nhs,GO_NHS_STUDENTS_PLACED_FOR_HIGHER_STUDIES,GPH,GO_GUE_Ng,GUE,GO_GMS_MS,GMS,GO_GPHD_Nphd,GO_GPHD,RD_Students_Other_States,OI_RD_FractionOtherStates,RD_Students_Other_Countries,OI_RD_FractionOtherCountries,OI_RD,Female_Students,Female_Faculty,OI_WD_NWS,OI_WD_NWF,OI_WD,OI_PCS,OI_ESCS_Nesc,OI_ESCS,PR_Employer_Score,PR_Academic_Peer_Score,PR_Accreditation_Score,PR_PeerPerception,PR+Accr
74,35.66825393594914,15.61010136899569,24.30249031677008,70.77392785042795,56.14823461320442,37.07926312851979,33.47361810442559,83.66479908616222,51.68785120654734,9.35074531026757,59.28627371008007,56.80063033491306,38.51860689996063,90.77237312590391,2.9117578697854776,12.7146764193187,13.738845424945596,24.44245541893437,10.261547279637815,89.41224789226418,32.6030615305341,75.48393074816697,72.015631975909,34.390871243575255,32.03614064086825,86.96837759398781,91.2832882965463,42.01043186606986,19.580657575233037,49.978090432478595,56.20759263194537,8.322342695379266,34.63108464256064,38.6506040578813,33.4945008566051,87.30795166754058,2.5841993194073716,55.12060934749769,69.13457569733512,75.61463570884624,89.29453849691807,9.413223548676163,81.36372647706871,26.916407519809866,29.475591607372888,43.76464301197506,37.28475641643684,9.050314412497274,53.372406718946095,20.843894941263112,27.218451267332803,33.59661202045064,61.58198265825271,38.017489363733056,91.49509474185989,32.36847098416891,46.02691326868823,20.808960549086557,29.017723144864522,22.13572162490252,4.007512803061621,72.01057625092582,8.553350637313159,32.808982939142375,5.1897619704430875,48.055117898526326,48.45318418883635,29.622549462403228,7.208934253798018,87.92183944573836,80.83881788900736,9.75753714614654,72.50024495892923,20.03485546303069,84.6107521438672,90.17067705881688,45.72443900731717,44.45682715829979,15.81812276314423,78.86053784892165,69.03224353648653,22.75999075784932,30.851213808024628,76.69719902058056,80.18228041591512,15.07208252406814,59.72468203570225,43.04488308137549,50.78376226469628,31.34440454215372,7.559768388605319,90.13474059650385,12.242722139686641,43.61374617459304,51.5252754440591,51.79074819694574,59.138857425876715,79.93735027543876,59.92476191465768,52.74978391484079
75,40.556565059669516,49.35484153222266,8.246325920518633,11.994757816226667,2.7120597415939027,5.207724731336581,77.05196489835309,95.56602811371816,71.36177104062547,17.097954770920396,26.729045426383085,7.921109157077274,80.18430221343341,30.429161269606016,47.010718784142384,99.48562714215589,88.08101707832712,62.07913143515728,40.559306380535425,59.60723882824398,90.0530272263223,57.80244754877933,61.70906495223534,91.94942908386194,13.42845834514808,80.82064795594135,85.47887346391751,32.78578589881385,17.07475279496596,81.36270769610168,29.640141759660608,93.33932727641778,99.94980520726642,45.17670381811933,71.94576584711207,67.98154234827378,29.090206516986758,10.30453807850901,91.38678858458366,65.0046322487363,82.06152114675056,42.241952761374776,59.522653603064974,41.61358763528524,92.81040451187195,53.643804002999005,5.957347822624416,43.8733476415393,35.127662377775636,25.635467695500633,3.3213697420536548,5.833688186041291,78.3710491167108,8.880577583902639,68.55730710501842,65.81130487905254,64.52406145092178,27.69987691767504,86.83397854351551,97.07589940486939,52.59208542022881,43.14541720868388,58.541180141327345,53.33529414886662,96.4406862404864,3.9549053727924117,83.45086934476446,86.75722072102258,13.405989522271149,28.005281675544968,18.17490811482847,49.62308119926341,74.05430361776827,50.22301913144581,91.35203906059444,98.00880005945338,84.55357001664665,3.341218084656129,92.55754830388935,98.704730901465,69.47279695384839,29.83668740806234,66.3771941499712,82.74463075888802,69.15152241161437,5.130151782851778,31.581645832517495,22.666512709869355,2.6325672611648923,14.112177871995007,8.387566553735974,93.32655560872759,38.33982402045447,65.06413268771162,55.72395671954434,26.905986017174474,88.31736503675205,67.56789365139211,95.14464617194693,49.809492383241654
76,78.44670554105201,96.42411303371284,18.875472066193204,39.2498604855874,81.98282849742439,26.696965609322273,3.800280039526522,87.46047050023755,61.636387216511984,10.91650127064445,9.904673443935419,4.065008439292618,96.92948205022734,66.39823764905002,66.33839294543024,47.99584802496556,6.693086453119546,2.8481493812620435,40.1034630543949,51.43350553024762,66.67078247887245,75.65527156330269,81.46126440819135,44.71777852885543,15.389466463696555,19.086410597095632,31.322503607220714,82.72812763971389,90.92409015119136,92.91745846661394,98.25645458398327,17.67639393207418,96.7036124638195,79.44695454539249,75.9176930552288,71.40487558126605,88.57973162409708,23.020233987146714,58.05786495425925,94.77999425462897,85.32312242497659,18.16663976589271,12.23752234461651,38.163371879424524,60.932584385746345,38.87073917511107,82.16003555107625,43.33071820880948,37.51180025282233,18.630397970566605,13.98859993837804,40.013268075658885,72.87251651928413,80.97163056271849,67.96976684428961,18.6960940937693,89.68685799768744,70.20896352035645,4.242508325071183,83.35574548552478,71.37649627231279,75.5401990568408,27.601294756517966,33.38358399428041,86.95962410181141,39.156479357936576,17.53251406777656,81.91600374693579,25.425400463937624,58.65809926354868,52.21253700786915,72.42003233775714,16.298233529415178,39.05042135512234,14.831305813776343,12.211035874660073,76.9574861471607,53.59300722252789,86.6678398285359,36.39375920721974,89.91970521549224,35.58357727567969,21.15033468737146,72.74230035833662,54.903812656280145,39.130711234869935,81.58444823986913,92.83084691464857,74.07708669345959,33.2110418083508,80.1606639844486,82.2997464835921,21.587215437680758,38.25956233143615,11.946733642376854,46.81110257247504,53.812178802015694,60.98664505109286,81.16759874467867,67.69028882555855
77,19.52199075723067,83.81235620353215,37.03036469440092,29.641612181399857,84.7573631774889,8.263200278673478,88.64928252434007,98.88125778107013,34.866262810639704,79.28031229474976,21.35296845577091,83.91451966198235,93.37301902701559,87.59691602873689,51.66780166978856,68.3982668392538,10.227148890941512,56.445344021482555,15.469483061793056,41.78230636844303,21.669114074157175,32.7700846451128,4.383067677128031,27.52885479043189,77.88580592797686,83.97064356040222,36.3645711105938,69.00810340213276,93.89918272136876,56.47725214417744,75.15176000067382,45.35433315555897,37.11677304744801,52.99662755560816,14.690870221472649,34.96059215286161,26.58475426674711,83.43500932826822,90.43391387886227,15.102273066516656,50.667883760127836,63.30854815138927,66.27000577020016,65.87869970474468,53.81820610257646,15.819907524943009,61.000965583995786,68.88213732989036,12.514207288507261,85.97666829542885,93.89721908839412,8.810241689328747,61.487236783247894,97.5490701012485,21.100980298503018,98.75605833845344,53.15635770475754,90.99178639293918,35.74324989009016,27.493841498537872,20.497152276671926,55.72502846614291,90.95089257937761,44.51786978298939,42.041344499251345,28.052818073649387,2.498803710135193,21.297638361484008,64.5277758743696,1.4632568023625985,47.46893616983098,88.08675598732275,18.783635812298982,25.68413660410955,30.872599836894945,28.175983390772416,15.842755882285278,25.883278362693847,91.06915744768428,37.15914214853189,30.89370077279941,70.42848325964,6.091097269038766,50.612582933388325,97.78107116009303,9.71703863066383,20.97280491546111,92.85207353481124,32.22065153414758,82.1928382705404,47.58250654532042,41.28942060506643,70.48111419957856,44.38141880924719,79.49509205009352,70.75472713169627,74.3526359826458,74.8663352686515,61.89972632573915,43.700410867352765
78,1.9971136890111891,72.61307040026115,25.298331230021404,71.13056430520633,40.5852154177598,8.745883797645583,44.64934995448855,48.094299933131396,82.50669086484865,77.5142154483695,91.45208038976142,70.10617046265895,54.99974847915664,62.72116659950111,86.66294790627784,90.9135990449169,81.86789299749255,82.25376276090053,80.90521831953639,89.32087393553013,75.21378673078097,75.44886659950228,74.28990874628441,30.145798316462745,7.3122610787927345,46.075555482281224,84.7909873513555,35.01145192247371,76.91217376563455,14.704003742165865,36.39124066926347,92.37739816031335,79.41784603740383,59.38799519294227,58.236491588155474,23.169622737160992,47.78068075601818,96.84268131039534,34.61749705858424,33.702722307261816,71.09273620548299,27.060992731255006,61.02439719950685,76.94962326665457,30.224313154764612,29.692224041216853,88.9385809876489,20.74097411580946,25.72831977611166,21.003837007883,87.63255484845666,36.93660912935149,5.739287007011018,58.09966764143934,86.25297549119713,69.01848170314791,93.70031063910945,14.415960026356188,55.41043941538297,11.713677923727365,7.972546109318264,4.981333811764627,80.80560705857596,50.1899472491197,15.127998676614661,25.054545797466524,88.2978730750489,15.496166434293212,17.5186941313621,91.77797671849565,92.05290867011564,57.528993354702145,18.848437043233677,10.345106705880593,70.5006449935438,63.43120550504195,45.2200151144617,40.65946524717357,13.34713762522028,3.487975335866444,1.1740858181945455,99.63422924551664,95.41461770196945,70.08674636109082,76.33608036104009,38.94148913370781,43.598347729971735,17.89005433688845,70.47817751676946,79.65602647514832,92.72737086741853,41.83415554234254,18.256592809581598,68.83754895242355,3.3103403941509217,87.80327974911386,74.66430950973017,4.814497351400139,33.93516922617274,91.62496039636076
79,90.97499612826063,52.255777321474405,57.700784799061,49.77279406550305,23.67872927462006,22.23147513798366,50.91863287662272,32.33722421347003,11.400816913299822,41.39542739087743,2.059358416978055,56.455581298776394,36.12683611312346,80.81341747481126,49.91095860115194,4.1505130430692665,56.140492173318265,18.79530442564327,50.51334168582298,62.49154041213789,4.8130436383616715,79.20686102901244,58.70883249264832,80.53030893486914,44.489539703081505,21.729984387726148,29.182717242495666,53.43693657989287,22.98051190855051,73.01979853360594,30.15041141549817,83.02247877136955,24.923118708340002,52.279382823502054,80.96817102822273,95.90365883648104,69.96985574731976,86.22493321103522,5.215541315605254,55.77939269938323,33.99141793380689,95.85600825851034,38.2546442269438,50.47403124636272,51.357800144544655,63.643738435964245,19.703042017450244,98.39330084629687,73.39121488055405,35.8557352658837,83.13212302391389,34.960168630753635,66.60641523942209,76.88313318865893,86.63949005773995,13.584887863675299,19.835293370996126,47.77899704003992,24.281207570431782,17.786013220667204,55.79235921147162,68.7306457078039,90.19638668226314,77.72588444955252,87.1929721180028,1.1594913322404856,53.87704261787922,11.11186832861775,34.26390652415896,64.02961620023214,98.78557774377683,68.57526049705369,21.707686587835617,37.099818416357266,51.02022075979517,87.7605383005983,33.94075659381338,88.75521919062888,92.43159571457183,72.97507442748974,71.77973651209223,51.14926895455105,33.62040534828298,94.79474895781156,86.7870503751856,41.74758293228805,28.6942501995064,41.91057690754178,85.66573402847425,57.70234644072162,48.33409989346175,96.67638332398364,52.85054753072136,41.4943210831055,35.06928577064576,88.78148963979966,66.54469303072867,75.38232345418776,33.118966777449224,85.39041738539659
80,51.0423472986454,40.033200837366095,61.77666043028108,62.033633528442245,97.83677742726427,63.72423529322237,63.79353760874298,46.51092158829183,15.112914606818107,82.31867805919656,14.212677103815087,69.20359820306501,43.93949843894678,92.8073637791966,46.77562601089563,60.53453884100673,39.78098026892382,12.306831797217718,11.796926368710958,34.0459667258729,40.244441826642955,11.323728203042862,90.83845008377973,54.372315920467116,41.09488470362416,99.09731463633918,88.87417885841302,96.1253867967271,18.026553884438385,79.83682563530435,71.78235349026414,49.270597742330764,6.716917392865796,79.18261423232273,5.984541547456947,97.58103207341172,98.57427498004711,96.00065783325515,45.06771598500208,81.57948271628133,86.25205558695518,27.848172895954445,81.95429115583528,17.49195884196437,7.520798156712203,72.95554220866624,96.09944374239937,16.37262392504289,86.41181653790237,67.26182239126348,34.60788052468676,65.07089440294787,35.14637633541603,40.757815789618164,61.78669676166321,14.664984986801638,62.655221897476636,30.246371150639956,6.677879397098717,24.978000671356895,15.624420452836626,80.77057309741798,9.010486079956458,84.46647179724357,64.77067714890757,25.81213621107098,74.74479027156647,7.696159317123913,18.544478679133416,79.56956034041099,90.66988742753448,71.30289718794064,42.38477935669864,28.875361521452803,29.868122754686194,17.068891907968037,94.90061371260825,82.98261800017637,58.54960090063422,82.86301639621053,16.455225408117606,70.82996844581419,42.571568303852885,47.67188288256801,2.2589242578641295,64.23484529105524,50.043692142460806,99.2081369058278,69.04038735664167,75.51088225941764,80.88903757735649,34.33862688472604,64.072603053331,77.56813422804278,5.6326947445853515,17.15176220632548,48.85746780691381,33.63053290843734,75.57406631771676,81.93298434521859
81,35.60318587987167,45.6920388760011,57.436541408873694,1.864376497506408,55.61073465689893,81.95932097802906,28.164189084760167,64.76891952384725,41.01179711055217,97.42193177360879,76.04592387705517,54.438896591349696,33.68548902234144,96.72676944606472,31.65804083347623,54.49521840658135,55.79139502646508,97.05328036425692,10.773300641773687,49.70131128300359,91.0672059572069,10.054914230885329,93.70101023635368,45.500214788580145,96.05891284354324,18.03337177250208,77.60317482832795,75.2372624856352,75.05329420887088,20.432810119465376,26.166572938182735,21.485133628956984,5.008316621854563,19.164704439288602,51.27877582855397,43.03566438813593,43.16017710468553,67.37468353149623,1.3917360913890526,62.75487687956564,86.00047298652385,10.71513731274451,31.156223852805688,86.99384559031054,15.191352140841094,61.848975308064276,70.96683158887973,60.238267687468905,27.29422046997701,8.685550663279118,71.73775072672518,37.24159043731451,47.433320525919996,56.59374695164523,43.2352023942704,65.18103528733205,84.61940306641935,53.26905529331794,8.173117485853787,24.536979600281978,19.247206415671716,55.71481218513092,86.59666966484707,20.046592478334176,50.97291506792156,32.671814483438936,63.263300095766795,98.47740003685895,80.16687020216419,57.36574436626186,73.61924488463795,2.5811218915268808,32.22492533548212,18.030319453594718,69.84583032611665,48.87105463198994,85.7185951623869,40.39876017950939,67.0277529246044,5.61489250884814,29.43677857598614,25.127126855267118,27.974723317715295,9.09451766278689,22.4013283019893,74.67013766813925,39.353973280023126,2.922410156656193,67.5198252530198,61.63536863167923,64.2377529338574,41.70515867966585,67.23597181962398,64.59191545163995,71.00199194714614,56.70110784918481,1.334320547553058,76.3420297181978,92.93136237455786,28.451653622561974
82,82.08551238233451,76.6963907773984,9.406984554461474,78.50354214730585,52.10178886547342,82.31434606180296,60.14136165352107,51.218404344504464,70.52208805544988,97.07624114316896,98.00622329852438,58.255435822146154,44.73069668156235,41.65266008584154,83.92375669353476,6.683273329325662,87.9960217287841,84.50287037045796,45.150483910541666,44.963849755801725,69.28875965199269,98.56407616339183,24.891720321266156,92.75457468233185,47.08862567194869,92.27182497146046,16.08329174968201,22.944816044563826,63.842696937325925,68.0729917991501,45.35257990831879,51.41684381626554,3.8885315947680033,98.1439327126032,84.14365363877664,41.67162894445511,50.863787649371474,98.73442569608287,16.32688729756958,81.07804960811556,7.548105422152706,88.18172080609025,38.41306065099332,19.43399912204867,30.208419937750996,96.60944837695259,20.464423706834953,33.48212404904714,59.2782591091988,81.84826372141309,95.74446332824196,39.032895592330284,85.29395035605035,35.38821553315044,82.60307300199115,38.93425365803048,24.09914068442177,12.793982318901065,16.77300537204479,2.6116518769046935,70.64214697574735,31.448369989353832,59.71550247176863,37.564109007212245,32.62133546115096,91.19259828629473,66.72486817428432,81.31807557405828,91.00931067878103,81.7371325773951,43.63899244023762,94.30610102160675,5.860559685459212,37.447961207678404,78.18660211276193,97.89988728308758,15.892008221181069,6.351787456350184,45.9577547943671,94.58321117072002,82.42795394507972,94.7625496573326,33.19490794572208,81.05017366904748,72.2646198695632,65.13201692067148,18.73069655328603,5.286044193104445,58.32365127662356,12.429870963800946,43.62934852956772,29.794193581063357,76.80904122847276,67.46851988365172,87.97300776685712,29.006954770071253,12.994669857849944,77.93083319606323,98.57647217744564,98.50991688799515
83,3.603196406327839,55.87549821408206,67.01917167667975,95.25313183176179,94.66135512963805,93.83789636453062,69.6108557381508,63.77786236465314,69.72438213162921,98.10488966327316,69.1303442547397,23.363007179553712,2.284326129398653,99.2840524528582,90.45626844091674,69.60974673819231,75.95609852153399,30.898114877624927,12.566809861822144,45.66425764381128,79.51647757448988,12.677446321521794,79.15654843874525,93.07076236179903,16.92468114546,1.0523248594222205,72.25673302958417,30.208083482832183,87.33558916338286,93.12095859693089,16.878148036823166,55.215803129492166,73.85757900596352,88.0634009113007,95.3235081478691,45.7200649018838,56.30432751515313,50.13803894896115,19.868607809481674,16.154430248927156,35.354964887036736,42.02672067421021,69.96567657813496,58.26660953663984,94.97668429654402,61.74939562192001,46.83420949751762,14.155127568572993,4.43794423450244,70.91881436277315,57.19052862359979,29.348715756565063,96.90204552990046,69.98788942088092,47.0345726048108,66.3358158513428,79.06598855659949,27.832868455769834,27.917201272353893,71.8148602888799,61.59859298394896,2.536662721374265,22.327215865653702,57.940813113118345,56.56700494351576,9.737447884110033,59.14650135985271,2.6758790766947245,85.19063668461517,9.354527431350032,13.924684699482984,36.63224195357046,72.6813905391455,9.081657288202125,29.256674899145214,33.77171149892702,43.533723748843975,89.00101058643284,36.18440106099685,8.273443291729357,78.01359010181648,81.22867314473744,96.44084177127557,72.40430807113614,28.551821775320104,71.01167919461504,74.44689012898398,84.44991238263266,1.1006196271562618,92.648986945358,55.93222881682453,51.85861200856087,50.788795561364786,62.31177797378554,35.46880456055004,50.28435164760813,54.76714040530322,28.381860674478265,26.971189567737625,52.891970065561495
84,21.02679129272954,76.7007445439703,39.07336898348299,67.26795564294675,41.40161411730452,65.98177810441476,12.67521354365854,88.78553979420009,37.28582082891943,84.79208330918752,92.31111419585352,46.09493692028964,6.46622410520138,27.896435214676778,97.81395489440773,22.857455667751506,69.46912677523906,21.648703325491773,56.55841591094719,31.849370598661515,93.20019753815419,68.79924616678288,95.74287400255544,75.85570609315714,9.752064696805508,44.353887922410024,83.59836264736329,27.25684497605122,28.404330417828753,72.16534657191451,26.15672412444981,99.69672523053329,34.88004475422071,40.62575724774,65.94252776643705,46.67997486591785,24.18237353887903,79.67413925427788,53.84969632211277,20.080749892314902,17.97303550786526,36.222875737558134,75.45108962038367,53.202906521727826,47.31967495744504,23.308613841701085,70.19614369060288,54.34947072916387,8.663217861647654,26.84272612675323,33.97652469281108,61.1901623495408,69.73391375056144,25.378247646809974,82.43884903242456,72.52917121924827,40.62863348959935,71.17731489290587,70.86772576015679,97.72960876423807,94.75032572233303,90.76155996905037,30.824950850984628,50.43859357787353,42.09925645700941,76.9320560186446,72.7948436615648,1.6559295466863349,3.7047281806837056,71.338815706218,87.11939091811641,18.57467097217566,40.92042167045889,91.7942635935482,9.496844018701594,49.61918864613638,45.023732436455035,40.50020525796805,12.172526434557522,57.31715310651992,48.00263317049818,68.82254461130563,19.98658923246282,30.39605922327949,36.043488268291696,37.529742136798546,18.485481484979456,38.83544980989405,90.47806532161911,50.529836510642745,93.48865082068662,61.432604896449305,21.898896254015018,12.85196909718916,33.49286057182449,92.07918352476409,5.339726859437487,71.80258698432768,59.60299756925037,97.68627936882574
85,16.37351818501373,97.01742407286727,87.93771894855266,85.3418022782741,84.96546382423941,2.966233216973315,52.52660727825999,17.41537476291702,69.96418254046952,22.48180848539408,85.66833991438538,2.09628070407666,77.36236665337823,46.756471150674585,98.13969061330205,70.48627708941467,97.71167340970898,34.069896947058155,39.11654785145746,63.66277114624171,77.6806044085891,75.03350994312956,27.398302156745814,52.28264488348186,73.51142206478748,3.9597027923895456,15.28993246434252,84.98654756671556,30.240356885777913,42.1412324383562,10.7401456525179,82.57909742113867,82.55965574819622,42.094098800200314,33.45274298291133,84.37448500114157,37.49915696949314,97.19461581539942,95.04304007002604,74.31595753364256,14.444193638454516,88.6534478657424,28.082549548683957,29.379398480494036,40.64160210209625,49.61423872305074,2.6802921542447544,17.781842393831,96.47235999076754,39.787661784612155,80.13361398081283,39.545663224539666,23.966068617358456,16.1709828481127,49.006658968837456,54.254085654532616,99.96279326954011,82.11168592401361,47.98984916421232,29.356989061561762,33.01816469121198,70.99099357210743,46.20687764285905,8.961419235226849,47.07128166286582,72.76142837112148,12.235709715198501,69.30204579013052,32.40322143222674,15.73177036748733,71.9087256372418,47.86034919157315,8.717265027590823,60.301234317065365,57.86201196108531,69.6864184672192,96.13066397043501,48.47516224226111,23.137956572412456,92.80720203596731,11.32938273576802,32.025894051259264,49.9982652280943,59.23662867355091,59.482907932514856,46.19621516599269,55.01887662973384,73.34387183537221,83.52368350595229,74.30436012791705,8.509737278840932,66.6414180870419,34.61097856095286,68.72384291381223,69.73713278632253,7.005897867097177,5.483084200977643,33.56415822922338,70.49810609174071,84.25599432253144
86,74.04523774135093,64.41090092635976,53.03582252956384,48.34678848047417,70.36445738428483,38.362841076316926,33.61259347800204,12.906137529479643,6.997991750020348,6.684384633078964,48.51704504202673,67.20463129663788,34.146492608782324,76.30985039480407,98.06193898231217,36.900288328664416,52.60936975779589,43.69127215782205,92.04775989103086,6.171501650047031,9.769813711036596,7.287570792733226,85.25738956478408,12.544552366344291,15.625908064235665,91.33276202858924,46.27753169125999,64.50050370966741,73.43247083151623,44.8335361912538,43.28763665819977,86.27038537159919,87.50955968794072,85.05039235135065,60.879555563720665,43.638754010218676,44.0121625660856,71.21983135701949,2.962005912412134,35.48323967205617,42.07438460803927,65.69201973505307,2.6618337424392173,95.34172407561401,77.48315342786702,83.7867082609196,78.24837765296033,68.30502161414118,89.75410360715632,62.38696268357498,43.60341033002355,94.91021467663475,32.451175524955545,89.95735080972781,58.399600915380915,26.398818950701862,10.063593798819634,62.542899054294395,4.259537961404352,2.6116005416748003,22.224654501528125,5.434891160768801,63.136755528801,35.15144767660972,84.69975712397716,33.29889673331921,25.84160773940514,31.816025846227536,64.12065986458381,58.07191861044758,14.047949571380641,73.61504444487352,79.11705106181654,48.445297047829,40.25534958964209,42.75090154410003,79.73045290500713,9.483823763312936,59.17558575590976,92.90813913627623,30.53267127825108,9.078704986742983,64.17582246536273,8.212279516665749,54.72353367603122,71.72385359844982,80.65324129516638,62.2024406622187,20.26154360564193,87.638314933483,53.41762388457673,16.69019256920417,38.59041799954005,59.63100006913616,87.28196914812725,59.82140859395885,13.486366100581636,72.7514769165793,41.89104442128074,86.62731309044888
87,31.896588317613666,60.70725218361043,9.366952216925268,3.0005998495784585,96.80382184025713,12.034584240554768,56.17841484139449,50.3533624790314,29.71217303266118,81.35432768614078,34.01880129042766,33.89795326363339,79.64621540564082,97.04520322423014,71.48393252794905,77.24249389881092,1.6260833709555036,82.2872079222283,42.472100109316045,88.730166964498,23.833594667975017,74.9045823659095,59.06643606745295,71.08703365969264,93.86032773028049,13.46301421890432,86.40018820432083,94.0597415099013,27.51899217063384,8.876107380006621,92.75150395058125,98.63255505100035,31.24502376321584,45.110898479975575,3.7089705845188976,88.35278272444043,2.913017117003405,95.7152784764448,24.432266453361194,44.173344819374826,62.940478319915556,53.68499029950261,18.454072590429003,67.98978976486518,69.67530315130094,33.25436084360247,94.82034817750538,4.210656640791582,9.046951322317042,94.69928815725635,58.1570254880636,89.30517163913225,14.672948237933907,86.5638703201484,75.05418150387938,55.564950848946154,55.77395855336259,94.5014383945019,16.348289703696736,91.91270063271365,65.91824253453579,84.2185897898133,24.040027101478017,23.524705868046205,95.29465876010724,90.79136765743286,48.434332426740546,10.796267813973875,1.0686875804670932,98.58657182796445,9.715572000360883,82.9065846479489,2.9353252946788944,13.836951750057072,87.90044608336825,72.03642221758493,81.09541491868403,69.56158048259098,32.3695117986432,14.192735749966353,48.077323061238275,96.85423053742649,23.213573287612608,48.423923416767344,22.855250293262916,15.593362152689613,48.843632566645525,69.73766959154018,18.848918207600732,88.0503667920143,6.13275435625582,35.31212541471143,69.05460517465968,57.85225838402348,88.82729167535368,36.61218452463888,24.080629592388497,19.796604336405373,11.813185857797547,70.87395597216705
88,77.51776780841263,41.210032902473564,1.9125908605551674,99.05645300940404,43.43644331258386,77.96900997476176,3.108134462191813,98.19504364207607,69.68355801413709,31.545831046679655,63.591548507281836,65.97609109129618,48.51448124042771,6.241194763244672,56.70263731089509,94.23438288077604,43.474254846810496,24.681169384478196,61.828586144170565,42.12429979325529,50.49943023400394,42.531979639634606,40.10452339460947,81.69612078460177,56.3621196219979,67.63674891500686,20.666350779347777,10.002482930877738,46.775345958625536,53.08534733511208,10.985165006374057,52.80861550169145,29.625217068878715,51.30816834718496,46.13030804515222,69.82328829109869,1.753836337405028,26.110815120267844,96.97594180981103,79.37478913461692,35.028853431879185,33.385752206707686,27.05645991428778,47.528128076680744,66.731378678179,73.96604569055887,9.068140169302264,51.52906462004868,82.41046900257362,63.29678591365169,54.57992271086223,24.454779209178977,58.48955263019106,83.66104816921673,27.234365006539697,42.76467310072323,78.52046409341668,65.6371510869323,37.424579833955306,21.413783221610466,97.22775328673572,6.2530539934199645,21.497224196023417,42.30947593648232,96.3058051250276,65.87578833584766,71.9295745110848,46.93760029746423,74.8895470456713,18.870706974407025,67.75545229141629,72.24151866046883,56.42607125248919,77.96663682754146,5.456058768014046,15.61777192593264,37.44293043237525,71.4999665143617,12.850084275931774,97.16094698153138,77.0497028102783,72.7951434810368,71.84763915153434,40.50442377855773,87.98997771864354,71.49262429069809,88.79907113340819,20.542314317893148,4.645851243279143,93.38259702910717,55.98859698160749,99.60083419768488,62.957973127980196,60.23953621803745,58.843266598132224,86.94235333192427,99.96322892399768,8.689500766972778,29.31274790934357,18.208739596902753
89,5.106167949821914,20.478641365685085,70.54871694737163,6.824382849271599,90.85496294336788,12.84922132995627,74.52535526490564,6.8453066189784435,19.22009870314783,34.43762299581909,53.821787684448154,92.71970528597794,80.78582383563213,94.61852797383257,18.06210191784977,86.19074917728186,10.56062226966867,72.36366127233671,81.32406095468116,80.2853843872174,2.371921088185364,28.192726341057938,82.53733040558954,85.35212506828783,40.76796211835951,63.490817152911575,45.4598253059485,6.148375803217354,52.49407216229273,80.46577607138171,44.2957347797387,58.93742240416935,31.48487713482002,74.85161878466137,73.00541173726408,96.5737429590266,23.206554007097814,30.72727270166613,88.28362182251712,7.933585813787829,31.612281957163418,29.956920704134152,90.5957181557972,44.90515106668072,60.96385699850836,78.73400108983492,89.91365834855304,22.679302779719215,11.14781773464337,26.050935122978775,22.52436761799545,40.99325406712101,93.06172793974584,82.3327169505626,25.4376775361518,89.1433689560974,67.9434675979751,74.91271593687074,42.557551987840036,1.7082577706084354,55.79441631452834,71.43613557625558,89.32391010203096,34.460224189413026,90.88548389836136,10.602789548735329,31.541305694234143,2.864955745801917,87.00953747315657,26.360718205181477,90.68592737264842,40.61348513641067,75.96094321421714,8.465421319140574,64.1530249364831,23.829108423761618,69.85747581751896,41.45807180706933,71.25399253763358,27.77234535437803,98.48658163967457,14.520687558100628,68.5650863663098,25.82712290037927,63.15016096926387,95.2036427605568,43.452139065244225,55.16193018344612,38.57288818132933,65.09084238485454,61.08609769576808,8.086062587688005,50.007305057841656,98.720359511788,59.80812089022834,22.61301773979449,12.91249713064435,59.2354902739434,52.033397513647536,95.84412255076998
